id,post_date,post_status,post_title,post_content,post_excerpt,post_type,ping_status,comment_status,post_categories,actividad_destino
2994,21/03/13 01:11,publish,Westin Resort & Spa,"Las Propiedades curativas que posee la naturaleza, limpieza del desierto y el mar integradas en el elegante The Westin Resort & Spa, donde encontrarÌÁ los tratamientos corporales con ingredientes exÌ_ticos de jojoba, granos en barro negro aromÌÁticos, y mucho mÌÁs.
","Las Propiedades curativas que posee la naturaleza, limpieza del desierto y el mar integradas en el elegante The Westin Resort & Spa, donde encontrarÌÁ los tratamientos corporales con ingredientes exÌ_ticos de jojoba, granos en barro negro aromÌÁticos, y mucho mÌÁs.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,
3950,15/10/13 22:56,publish,The Westin Resort & Spa Los Cabos,"Celebre una de la ocasiones mÌÁs mÌÁgicas de su vida junto al mar de CortÌ©s, con una impresionante puesta de sol o bajo la brillante luz de luna.
",,actividades,closed,closed,Bodas:bodas,
3006,21/03/13 01:11,publish,Playa Grande Spa by Solmar,"Situado en un lugar privilegiado rodeado por el OcÌ©ano PacÌ_fico, Playa Grande Spa by Solmar es un lugar sensorial donde usted puede escapar del estrÌ©s y las presiones de la vida cotidiana. Nuestro menÌ¼ ha sido creado para respetar la compleja fisiologÌ_a del cuerpo, le invitamos a ver y sentir la diferencia!
","Situado en un lugar privilegiado rodeado por el OcÌ©ano PacÌ_fico, Playa Grande Spa by Solmar es un lugar sensorial donde usted puede escapar del estrÌ©s y las presiones de la vida cotidiana.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,
3945,15/10/13 22:07,publish,Marina Fiesta Resort & Spa,"El Spa de Marina Fiesta ha sido diseÌ±ado para ofrecerles a nuestros huÌ©spedes una experiencia extraordinaria en confort, combinando un lugar hermoso y tranquilo con los mÌÁs novedosos tratamientos de cuidados para la piel y tÌ©cnicas terapÌ©uticas de relajaciÌ_n. Nuestro staff ha sido cuidadosamente seleccionado y capacitado para planear un programa personalizado a los requerimientos de cada cliente.
",,actividades,closed,closed,Spas y Belleza:spas-y-belleza,
3944,15/10/13 21:38,publish,Spa at Hacienda Encantada Resort & Spa,"Dejese consentir por nuestras expertas. En el spa de Hacienda Encantada usted encontrarÌÁ la tranquilidad que necesita. Puede elegir de una amplia gama de tratamientos que van desde masajes, faciales hasta envolturas que revitalizaran su piel. Conozca nuestro temazcal y viva una experiencia de relajaciÌ_n inolvidable. 
",,actividades,closed,closed,Spas y Belleza:spas-y-belleza,
3943,14/10/13 22:30,publish,Fiesta Americana Grand Los Cabos Golf & SPA Resort,"La ubicaciÌ_n del hotel Fiesta Americana Grand Los Cabos esta ubicado en la costa del Mar de CortÌ©s, es una escapada pintoresca  para parejas que buscan refinados servicios y alojamiento de lujo. Las parejas pueden decir ""sÌ_, quiero"" en la elegancia en el Hotel Fiesta Americana Grand Los Cabos Golf & Spa Resort salÌ_n de banquetes. La vista al mar exquisito y amplio espacio para una ceremonia o la recepciÌ_n hacen del complejo un destino perfecto para una boda de ensueÌ±o. Con cuatro ÌÁreas de recepciÌ_n al aire libre, las parejas pueden celebrar con cena y baile, pasando por alto las aguas del ocÌ©ano espumoso
",,actividades,closed,closed,Bodas:bodas,
3939,14/10/13 21:58,publish,"Hotel Casa Dorada Los Cabos, Resort & Spa","Hotel Casa Dorada El lugar perfecto, para el momento perfecto: Tu Boda!!!
",,actividades,closed,closed,Bodas:bodas,
3677,31/07/13 18:52,publish,Hotel The Grand Mayan Los Cabos,"Brio Spa es un hermoso oasis donde se puede encontrar la paz y la tranquilidad en salas de tratamiento sereno y ÌÁreas de descanso. Queremos mimar con masajes, tratamientos faciales, tratamientos corporales, servicios de belleza y una amplia gama de tratamientos diseÌ±ados para revitalizar el cuerpo y la mente.  Spa BRIO, dele un toque natural y relajante a sus vacaciones visitando nuestro Spa, que cuenta con gimnacio, salÌ_n de belleza, masajes y tratamientos, todo para consentirse en sus vacaciones, hay un paquete para cada necesidad.
",Brio Spa es un hermoso oasis donde se puede encontrar la paz y la tranquilidad en salas de tratamiento sereno y ÌÁreas de descanso.,actividades,closed,closed,Spas y Belleza:spas-y-belleza,san-jose-del-cabo
3676,31/07/13 18:50,publish,Hotel The Grand Mayan Los Cabos,,,actividades,closed,closed,Eventos:eventos,san-jose-del-cabo
3692,31/07/13 19:21,publish,Hotel The Grand Mayan Los Cabos,"Un pacifico oasis para los amantes de la cocina gourmet disfrutaran un almuerzo casual pero delicioso en la terraza o la experiencia de una cena elegante en la noche. Con enfasis en la cocina mediterranea es la base para nuestros platillos preparados por nuestro chef galardonado por sus deliciosos platillos. Peri Q, esta cordialmente invitado a nuestro exclusivo restaurant el cual por la noche se transforma para brindar un excelente servicio dando un toque de clase,ubicado al aire libre  con una magnifica vista a las albercas y al mar. No deje de deleitar su paladar.
",Un pacifico oasis para los amantes de la cocina gourmet disfrutaran un almuerzo casual pero delicioso en la terraza o la experiencia de una cena elegante en la noche. Con enfasis en la cocina mediterranea es la base para nuestros platillos preparados por nuestro chef galardonado por sus deliciosos platillos.,actividades,closed,closed,Restaurantes:restaurantes,san-jose-del-cabo
3691,31/07/13 19:19,publish,Hotel The Grand Mayan Los Cabos,"The Grand CafÌ©, es el lugar ideal para tomar nuestro delicioso desayuno madrugador de 7:00 a 8:30 de la maÌ±ana y donde disfrutara de una maravillosa vista a la alberca. Mencionar que hay desayuno hasta las 12:30‰Û_.y no solo hasta las 8:30.
","The Grand CafÌ©, es el lugar ideal para tomar nuestro delicioso desayuno madrugador de 7:00 a 8:30 de la maÌ±ana y donde disfrutara de una maravillosa vista a la alberca.",actividades,closed,closed,Restaurantes:restaurantes,san-jose-del-cabo
3690,31/07/13 19:15,publish,Hotel The Grand Mayan Los Cabos,"‰ÛÏCiao down‰Û para una comida casual italiana o para una cena en el restaurante Il Forno di Gio. Disfruta una cita romantica o una cena familiar con nosotros.Ordene una pizza personalizada cocinada en nuestro horno a la leÌ±a o cualquiera de nuestra amplia variedad de deliciosos platillos de pasta. Il Forno di Gio, Donde encontrara nuestras tradicionales pizzas cocinadas al horno de leÌ±a, ensaladas, pastas, cortes y mucho mas. No olvide que los lunes contamos con nuestra promociÌ_n del 50 % en todas nuestras pizzas.
",‰ÛÏCiao down‰Û para una comida casual italiana o para una cena en el restaurante Il Forno di Gio.Disfruta una cita romantica o una cena familiar con nosotros.,actividades,closed,closed,Restaurantes:restaurantes,san-jose-del-cabo
2991,21/03/13 01:11,publish,Saltwaterspa at Casa Dorada,"Disfrute, relÌÁjese, respire y experimente un mundo de placer. Nuestra amplia gama de terapias reparadoras de sales marinas y aceites botÌÁnicos, revitalizan el cuerpo, la mente y el espÌ_ritu en equilibrio perfecto.
","Disfrute, relÌÁjese, respire y experimente un mundo de placer. Nuestra amplia gama de terapias reparadoras de sales marinas y aceites botÌÁnicos, revitalizan el cuerpo, la mente y el espÌ_ritu en equilibrio perfecto.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
3914,04/10/13 00:51,publish,"Cabo Adventures, Whale Photo Safari","En esta aventura, te llevaremos en nustros barcos inflables ""APEX"", que son el transporte ideal para un avistamiento de ballenas durnate una expedicion segura.  Guias expertos, hidrofonos abordo y aÌ±os de experiencia garantiza una aventura inolvidable - encuentros con ballenas jorobadas dentro de la bahia de Los Cabos
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3913,04/10/13 00:50,publish,"Cabo Adventures, Whale Shark Encounter","Hay pocas experiencias en el mundo que se pueden comparar con nadar junto al pez mas grande del oceano - especialmente cuando ese pez es un tiburon!  
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3912,04/10/13 00:49,publish,"Cabo Adventures, Cabo Dolphins San Jose del Cabo","Nadar con hermosos delfines en Cabo Dolphins, nuestra delfinario nuevo ubicado en San Jose del Cabo.  Programas desarollados para todo la familia; disfrute una experiencia unica jugando, abrazando, nadando y aprendiendo todo que siempre quierias saber sobre los mamiferos mas amistosas del mundo
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3911,04/10/13 00:45,publish,"Cabo Adventures, Cabo Dolphins","Nadar con hermosos delfines en Cabo Dolphins, el delfinario original de Los Cabos.  Programas desarollados para todo la familia; disfrute una experiencia unica jugando, abrazando, nadando y aprendiendo todo que siempre quierias saber sobre los mamiferos mas amistosas del mundo
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3910,04/10/13 00:43,publish,"Cabo Adventures, Scuba Diving","Nuestros dive masters, certificados por PADI estaran contigo para garantizar que tengas una experiencia unica y segura.  Disfrute unos de los sitios mas famosos para bucear, dentro de las aguas cristalinas donde encontraras una variedad de vida marina unica
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3909,04/10/13 00:41,publish,"Cabo Adventures, Luxury Sunset Sailing","Un maravilloso escenario natural; cielos azules y un profundo mar indigo crean el ambiente perfecto para una experiencia inolvidable durante el puesto del sol
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3908,04/10/13 00:39,publish,"Cabo Adventures, Luxury Day Sailing","Experimenta el lujo y relajate a bordo de nuestros ""Cabo Adventures I"", un magnifico velero diseÌ±ado para una navegacion tranquila, con instalaciones modernas y amplias, esta singular aventura ""todo incluido"" te permite explorar las impresionantes bahias de Los Cabos asi como los secretos del ""acuario natural del mundo""
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3907,04/10/13 00:37,publish,"Cabo Adventures, Mountain Bike Adventure","Seas un ciclista con experiencia o un principiante, nuestra aventura es una de los mejores maneras de disfrutar el dia en Cabo.  Nuestros guias te llevaran en bicicletas todo terreno por un viaje a traves de bosques de cactaceas a la orilla del mar.
",,actividades,closed,closed,EcoTours:ecotours,
3906,04/10/13 00:35,publish,"Cabo Adventures, Snorkel & Sea Adventure","Explorar las mas hermosas caletas y playas abordo nuestros botes rapidas.  Podras nadar, snorkel, hacer power snorkel y divertirte en kayak dentro de las hermosas aguas de Los Cabos.
",,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,
3905,04/10/13 00:32,publish,"Cabo Adventures, Outdoor Zip Line Adventure","Emocionante y fascinante a la vez, nuestro Outdoor Adventure combina increibles actividades con los mas impresionantes paisajes.  Cruza en tirolesa a traves de los caÌ±ones del hermoso desierto, haz rappel en una pared de piedra, recorre puentes colgantes y mucho mas
",,actividades,closed,closed,EcoTours:ecotours,
3904,04/10/13 00:30,publish,"Cabo Adventures, Outback & Camel Safari","Esta aventura te lleva a explorar las maravillas de la peninsula de Baja, lejos de las zonas turisticas.  Disfrute de espectaculares vistas, una hermosa caminata por la naturaleza, un paseo en camello y deliciosa comida
",,actividades,closed,closed,Deportes Terrestres:deportes-terrestres,
3927,10/10/13 22:34,publish,Los Cabos Open of Surf nominado  por su excelencia,"Los Cabos, BCS, MÌ©xico, Septiembre 2013.- La SecretarÌ_a de Turismo de Baja California Sur y el Fideicomiso de Turismo de Los Cabos (FITURCA) informan que Los Cabos Open of Surf ha sido nominado para un reconocimiento internacional a la excelencia, el ‰ÛÏ2013 Sports Travel Award‰Û. 
El reconocimiento es promovido por el prestigiado medio especializado Sports Travel Magazine, luego de que los lectores lo seleccionaron al igual que otros eventos de reconocimiento de alto nivel. 
A decir de los organizadores, Los Cabos Open of Surf fue nominado por su organizaciÌ_n, la asistencia que logra el evento, asÌ_ como la experiencia que brinda a competidores y espectadores. 
""Eventos como estos son un buen ejemplo de la consecuciÌ_n de la excelencia en la organizaciÌ_n y gestiÌ_n de eventos deportivos"", dijo Timothy Schneider, editor de la revista SportsTravel, que organiza la Conferencia & Expo EQUIPOS. 
La SecretarÌ_a de Turismo de Baja California Sur invitÌ_ a la gente a votar en la pÌÁgina www.SportsTravelMagazine.com por Los Cabos, sitio donde se premiarÌÁn tres categorÌ_as: mejor acontecimiento deportivo, mejor multi-deporte o multidisciplinar evento y mejor serie de eventos deportivos o de circuito. Los votantes tambiÌ©n elegirÌÁn el mejor evento deportivo y el evento global del aÌ±o. 
Los ganadores de los premios 2013 Sport Travel Award se anunciarÌÁn en ‰ÛÏTEAMS‰Ûª 13"", en la ciudad de Salt Lake, durante una ceremonia de premiaciÌ_n, que se llevarÌÁ a cabo el 7 de noviembre. 
Caber recordar que el Torneo Internacional Los Cabos Open of Surf, se llevÌ_ a cabo del 17 al 23 de junio en la playa Costa Azul, conocida como ‰ÛÏZippers‰Û, en donde se producen olas de 2 a 4 metros de altura, haciÌ©ndola idÌ_nea para este torneo, ademÌÁs de que por primera vez en MÌ©xico se realizÌ_ un WQS (Serie Calificativa Mundial, por sus siglas en inglÌ©s) de categorÌ_a seis estrellas. 
En el torneo participaron 144 surfistas que compitieron por una bolsa acumulada de 155 mil dÌ_lares. Siete surfistas mexicanos participaron en la competencia, tres de ellos de Baja California Sur
"," La SecretarÌ_a de Turismo de Baja California Sur y el Fideicomiso de Turismo de Los Cabos (FITURCA) informan que Los Cabos Open of Surf ha sido nominado para un reconocimiento internacional a la excelencia, el ‰ÛÏ2013 Sports Travel Award‰Û.",press-release,closed,closed,,
3926,10/10/13 22:31,publish,Organizan Torneo de Golf en Los Cabos a beneficio de afectados por huracÌÁn Manuel,"Los Cabos, BCS, Octubre 2013.-  A beneficio de la Cruz Roja delegaciÌ_n San JosÌ© del Cabo, el prÌ_ximo 12 de octubre en el Club de Golf Cabo Real, se realizarÌÁ un torneo del golf con el fin de ayudar a los afectados por el huracÌÁn Manuel.
AsÌ_ lo anunciaron Pablo Portilla, Pedro Meza y Archivaldo PÌ©rez, consejero, presidente y vicepresidente del Patronato de la Cruz Roja San JosÌ© del Cabo, respectivamente, quienes informaron que este torneo de golf se realiza en beneficio de miles de mexicanos.
Pablo Portilla Consejero Patronato de la Cruz Roja San JosÌ© del Cabo, detallÌ_ que la Cruz Roja acepta Ì¼nicamente donativos vÌ_a bancarios, no estÌÁ aceptando vÌ_veres y los interesados pueden depositar en la cuenta 0404040406.
AsegurÌ_ que en Los Cabos, bastante gente ha aportado e indicÌ_ que si alguna persona fÌ_sica o moral requiere deducible lo puede solicitar y la Cruz Roja se los estarÌÁ mandando en tiempo y forma.
Portilla afirmÌ_ que en este Torneo de Golf el Formato es en pareja y tiene con un costo de dos mil 700 pesos por pareja, la cual puede ser mixta. 
En tanto, Pedro Meza, presidente del Patronato, revelÌ_ que Grupo Questro organizador del evento, donarÌÁ todos los ingresos por la organizaciÌ_n del mismo a los damnificados por las lluvias.
El paquete incluye una comida y habrÌÁ una bolsa de premios interesante por parte de los patrocinadores.
A su vez, Archivaldo PÌ©rez, manifestÌ_ que en el torneo lo Ì¼nico que se requiere es tener una actitud de diversiÌ_n, ya que es una competencia que tiene la modalidad de tener la mejor bola y ademÌÁs pueden participar tanto jugadores profesionales como aficionados. 
Las inscripciones para el Torneo de Golf a beneficio de la Cruz Roja de San JosÌ© del Cabo vencen el 10 de octubre y se pueden realizar en el mail: pablo@prodigy.net.mx
","A beneficio de la Cruz Roja delegaciÌ_n San JosÌ© del Cabo, el prÌ_ximo 12 de octubre en el Club de Golf Cabo Real, se realizarÌÁ un torneo del golf con el fin de ayudar a los afectados por el huracÌÁn Manuel.
",press-release,closed,closed,,
3925,10/10/13 22:30,publish,"Los Cabos, nuevo patrocinador oficial del equipo canadiense de hockey Vancouver Canucks","Los Cabos, BCS, MÌ©xico, Septiembre 2013.-  El destino turÌ_stico de Los Cabos, Baja California Sur, suma otra acciÌ_n de promociÌ_n al convertirse en el patrocinador oficial del equipo canadiense de hockey Vancouver Canucks. 
Hacer de Los Cabos el destino de vacaciones oficial de Vancouver Canucks, es uno de los objetivos de dicho patrocinio al crear un programa de promociÌ_n y fortalecerlo a travÌ©s de la publicaciÌ_n de contenido en las diferentes plataformas de los fans de Canucks.
De Ì©sta manera, el gobierno de Baja California Sur respalda la publicidad de uno de sus destinos mÌÁs importantes de MÌ©xico en CanadÌÁ, a travÌ©s de este equipo de hockey, el cual es uno de los mÌÁs representativos en dicha naciÌ_n.
Cabe recordar que el deporte nacional mÌÁs importante de CanadÌÁ, es el hockey sobre hielo, donde mÌÁs de 450 mil jÌ_venes canadienses participan en ligas organizadas de hockey. Sin embargo el hockey tambiÌ©n se juega en las calles, lagos y pistas de patinaje. 
Por ello, el Secretario de Turismo de Baja California Sur, RubÌ©n Reachi Lugo en compaÌ±Ì_a del Director del Fideicomiso de Turismo de Los Cabos, Eduardo Segura, el presidente de la AsociaciÌ_n de Hoteles de Los Cabos, Renato Mendonca y el Director de Fideicomiso de Turismo Estatal, Luis Palacios, estuvieron presentes el pasado 6 de septiembre, en el estadio Rogers Arena, para la firma del contrato a fin de promocionar Los Cabos con este deporte.
El Vancouver Canucks es propiedad de la familia Aquilini, quien lo comprÌ_ en el aÌ±o 2005, en 207 millones de dÌ_lares. Se trata de uno de los equipos mÌÁs rentables de hockey de CanadÌÁ puesto que en los Ì¼ltimos cuatro aÌ±os, ganÌ_ alrededor de $70 millones de dÌ_lares.
Respecto al patrocinio de Los Cabos al equipo Vancouver Canucks, el Mexico Tourism Board in Western Canada, organizaciÌ_n que se encarga de hacer publicidad de los los destinos turÌ_sticos mexicanos en CanadÌÁ, agradeciÌ_ el apoyo brindado para seguir impulsando nuevos talentos.
Actualmente, el equipo estÌÁ valuado en 262 mil dÌ_lares, y los ingresos netos al estadio es de 119 mil dÌ_lares. El estadio, Rogers Arena, tiene capacidad para 18,860 personas, y el promedio del precio de la entrada, es de $65 dÌ_lares por partido.
","El destino turÌ_stico de Los Cabos, Baja California Sur, suma otra acciÌ_n de promociÌ_n al convertirse en el patrocinador oficial del equipo canadiense de hockey Vancouver Canucks. ",press-release,closed,closed,,
